customer_id,name_hash,phone_hash,email_hash,segment,region,industry,client_size,created_at
CUST_002138,nm_886399612,ph_3202496478,em_3376070324,mass,north,telco,large,2026-12-01T00:00:00
CUST_002139,nm_945256352,ph_1753723558,em_296965080,young,north,telco,large,2026-12-01T00:00:00
CUST_002140,nm_847297579,ph_7028859087,em_2004910849,mass,south,telco,large,2026-01-12T00:00:00
CUST_002141,nm_598939915,ph_900530247,em_1262246975,young,center,telco,large,2026-01-03T00:00:00
CUST_002142,nm_435993788,ph_2213323147,em_5789183520,mass,center,telco,large,2026-04-02T00:00:00
CUST_002143,nm_455399367,ph_6234644855,em_1649687168,young,north,telco,large,2026-02-16T00:00:00
CUST_002144,nm_150394874,ph_7729811984,em_6182957425,young,north,telco,large,2026-12-26T00:00:00
CUST_002145,nm_983766988,ph_7116864247,em_9440246960,young,north,telco,large,2026-03-15T00:00:00
CUST_002146,nm_94588756,ph_8139592754,em_8746185291,new,north,telco,large,2026-07-31T00:00:00
CUST_002147,nm_578630502,ph_5194489917,em_1176556672,business,north,telco,large,2026-12-30T00:00:00
CUST_002148,nm_82562318,ph_6182725821,em_741570497,young,north,telco,large,2026-03-10T00:00:00
CUST_002149,nm_84976541,ph_8918886060,em_7952634497,business,north,telco,large,2026-03-02T00:00:00
CUST_002150,nm_35890538,ph_7807653718,em_4718387415,young,center,telco,large,2026-11-24T00:00:00
CUST_002151,nm_438443777,ph_8755417748,em_9517228761,new,center,telco,large,2026-11-07T00:00:00
CUST_002152,nm_904810121,ph_5660932748,em_3735409279,premium,north,telco,large,2026-08-17T00:00:00
CUST_002153,nm_31084642,ph_5966415320,em_971832074,premium,center,telco,large,2026-06-17T00:00:00
CUST_002154,nm_182615449,ph_1778265783,em_3730190341,new,north,telco,large,2026-10-06T00:00:00
CUST_002155,nm_625275927,ph_9006284941,em_3095319733,business,north,telco,large,2026-07-20T00:00:00
CUST_002156,nm_129834440,ph_1065863684,em_7615664446,new,north,telco,large,2026-02-10T00:00:00
CUST_002157,nm_54491957,ph_8829546798,em_1905754674,new,center,telco,large,2026-06-06T00:00:00
CUST_002158,nm_113357095,ph_1337333955,em_7771033188,mass,south,telco,large,2026-06-19T00:00:00
CUST_002159,nm_638436543,ph_9987257918,em_5730982366,premium,south,telco,large,2026-01-13T00:00:00
CUST_002160,nm_965835398,ph_6707734751,em_3805157139,young,north,telco,large,2026-12-14T00:00:00
CUST_002161,nm_1333525,ph_2719927930,em_4527927645,young,south,telco,large,2026-11-19T00:00:00
CUST_002162,nm_765961723,ph_5364510117,em_4954443680,business,south,telco,large,2026-12-18T00:00:00
CUST_002163,nm_950239062,ph_862836617,em_6172597843,business,north,telco,large,2026-06-15T00:00:00
CUST_002164,nm_444900039,ph_4864057987,em_5377285397,young,center,telco,large,2026-03-08T00:00:00
CUST_002165,nm_429131818,ph_6723268701,em_4107724549,mass,south,telco,large,2026-01-07T00:00:00
CUST_002166,nm_790269021,ph_2145819593,em_8922630585,premium,north,telco,large,2026-03-30T00:00:00
CUST_002167,nm_886997425,ph_4347900187,em_7048247139,premium,south,telco,large,2026-04-13T00:00:00
CUST_002168,nm_262119464,ph_1451368698,em_1572487523,business,center,telco,large,2026-04-15T00:00:00
CUST_002169,nm_284398515,ph_9785550147,em_5892454425,business,center,telco,large,2026-03-24T00:00:00
CUST_002170,nm_126352363,ph_4688481133,em_4227747477,young,center,telco,large,2026-09-25T00:00:00
CUST_002171,nm_266267298,ph_837775943,em_5643620375,business,north,telco,large,2026-12-23T00:00:00
CUST_002172,nm_868888095,ph_1127836519,em_1381889915,new,south,telco,large,2026-02-06T00:00:00
CUST_002173,nm_348516988,ph_2601604731,em_8776763369,mass,north,telco,large,2026-05-13T00:00:00
CUST_002174,nm_959732867,ph_4674179181,em_7976104954,premium,north,telco,large,2026-11-04T00:00:00
CUST_002175,nm_456849099,ph_8788728615,em_7251610011,business,north,telco,large,2026-01-13T00:00:00
CUST_002176,nm_236433530,ph_8116037921,em_1731431470,young,south,telco,large,2026-07-26T00:00:00
CUST_002177,nm_52937775,ph_2770718868,em_2887157546,new,north,telco,large,2026-04-02T00:00:00
CUST_002178,nm_425913297,ph_5778263609,em_2492417128,premium,center,telco,large,2026-10-12T00:00:00
CUST_002179,nm_438516737,ph_4962648725,em_51906418,mass,center,telco,large,2026-09-01T00:00:00
CUST_002180,nm_593445263,ph_6644870643,em_5715996498,new,center,telco,large,2026-08-14T00:00:00
CUST_002181,nm_636792460,ph_9693446806,em_5448576739,mass,north,telco,large,2026-01-11T00:00:00
CUST_002182,nm_714240235,ph_8437330335,em_1356187828,young,center,telco,large,2026-09-10T00:00:00
CUST_002183,nm_160362115,ph_8537423086,em_2790547313,new,south,telco,large,2026-02-23T00:00:00
CUST_002184,nm_992711976,ph_2298195211,em_2307433812,young,center,telco,large,2026-08-11T00:00:00
CUST_002185,nm_702726375,ph_6664174937,em_1960375245,young,center,telco,large,2026-09-22T00:00:00
CUST_002186,nm_577417798,ph_7963562156,em_9612196121,mass,north,telco,large,2026-08-15T00:00:00
CUST_002187,nm_274810446,ph_3331113016,em_3129601967,mass,north,telco,large,2026-01-02T00:00:00
CUST_002188,nm_285973532,ph_4262582735,em_5554438886,mass,center,telco,large,2026-11-14T00:00:00
CUST_002189,nm_671999780,ph_3301201529,em_682465393,mass,center,telco,large,2026-12-12T00:00:00
CUST_002190,nm_609937908,ph_9284533797,em_1153335005,premium,south,telco,large,2026-10-10T00:00:00
CUST_002191,nm_385659940,ph_150029112,em_1646194113,new,center,telco,large,2026-01-26T00:00:00
CUST_002192,nm_278460288,ph_1299491112,em_4961773872,young,north,telco,large,2026-04-24T00:00:00
CUST_002193,nm_127382592,ph_254121540,em_2991775769,mass,center,telco,large,2026-08-06T00:00:00
CUST_002194,nm_954032884,ph_3009828513,em_1936609855,business,center,telco,large,2026-07-03T00:00:00
CUST_002195,nm_736930857,ph_5810167244,em_4668108136,premium,north,telco,large,2026-02-23T00:00:00
CUST_002196,nm_240916955,ph_7924627348,em_4363043232,business,south,telco,large,2026-06-12T00:00:00
CUST_002197,nm_654686994,ph_7095199054,em_7824729559,mass,north,telco,large,2026-12-15T00:00:00
CUST_002198,nm_365100993,ph_3944041025,em_9122743290,mass,north,telco,large,2026-11-17T00:00:00
CUST_002199,nm_157708865,ph_3304573202,em_1761794774,young,north,telco,large,2026-04-12T00:00:00
CUST_002200,nm_552535239,ph_4398679992,em_7723289938,young,south,telco,large,2026-05-24T00:00:00
CUST_002201,nm_141825329,ph_7223808546,em_7516001086,new,north,telco,large,2026-04-15T00:00:00
CUST_002202,nm_257791963,ph_1899634087,em_3697760080,business,south,telco,large,2026-11-09T00:00:00
CUST_002203,nm_699099428,ph_6267987490,em_975273050,mass,north,telco,large,2026-11-22T00:00:00
CUST_002204,nm_476533783,ph_8404517871,em_7170324674,young,north,telco,large,2026-07-08T00:00:00
CUST_002205,nm_517579585,ph_3045000931,em_3668746110,new,south,telco,large,2026-11-01T00:00:00
CUST_002206,nm_59830110,ph_4407813625,em_9528890851,new,center,telco,large,2026-05-18T00:00:00
CUST_002207,nm_401448531,ph_9095170473,em_7001078172,young,center,telco,large,2026-05-30T00:00:00
CUST_002208,nm_143023277,ph_5854487611,em_6748790689,premium,south,telco,large,2026-02-10T00:00:00
CUST_002209,nm_724079568,ph_5486707770,em_5764615898,young,center,telco,large,2026-04-16T00:00:00
CUST_002210,nm_944873274,ph_1794295600,em_248666748,new,north,telco,large,2026-08-11T00:00:00
CUST_002211,nm_996046448,ph_3335094582,em_4041995565,mass,north,telco,large,2026-04-09T00:00:00
CUST_002212,nm_386982315,ph_3435422370,em_8428052904,business,center,telco,large,2026-11-06T00:00:00
CUST_002213,nm_325832096,ph_553605581,em_3869589894,mass,center,telco,large,2026-10-13T00:00:00
CUST_002214,nm_781813981,ph_729203758,em_1616994502,young,center,telco,large,2026-04-30T00:00:00
CUST_002215,nm_136492434,ph_3252416147,em_6498603458,young,center,telco,large,2026-03-21T00:00:00
CUST_002216,nm_635160131,ph_129563024,em_1281780360,young,center,telco,large,2026-08-12T00:00:00
CUST_002217,nm_326514320,ph_9340871523,em_5695294041,new,north,telco,large,2026-05-20T00:00:00
CUST_002218,nm_272450429,ph_104294688,em_8463059559,premium,center,telco,large,2026-03-15T00:00:00
CUST_002219,nm_706837408,ph_686094647,em_9846277003,young,north,telco,large,2026-01-10T00:00:00
CUST_002220,nm_349147438,ph_7190047346,em_3614524708,mass,south,telco,large,2026-02-03T00:00:00
CUST_002221,nm_577917369,ph_4967950293,em_1710058781,premium,center,telco,large,2026-01-09T00:00:00
CUST_002222,nm_973769282,ph_1203596738,em_8385753634,mass,north,telco,large,2026-12-10T00:00:00
CUST_002223,nm_425511862,ph_2938220399,em_9620495445,business,center,telco,large,2026-12-16T00:00:00
CUST_002224,nm_131185871,ph_7223672347,em_7055809329,premium,south,telco,large,2026-03-26T00:00:00
CUST_002225,nm_399964874,ph_1128937334,em_9224620590,mass,south,telco,large,2026-09-24T00:00:00
CUST_002226,nm_119837622,ph_6609280284,em_8840933258,mass,south,telco,large,2026-07-29T00:00:00
CUST_002227,nm_895001597,ph_1751848651,em_4549392790,premium,south,telco,large,2026-03-31T00:00:00
CUST_002228,nm_273284859,ph_636863733,em_245779007,new,south,telco,large,2026-08-05T00:00:00
CUST_002229,nm_747971785,ph_4614540229,em_5944229800,young,center,telco,large,2026-12-09T00:00:00
CUST_002230,nm_455990584,ph_9061054542,em_3166170721,premium,south,telco,large,2026-08-08T00:00:00
CUST_002231,nm_851564947,ph_6688109174,em_6036098182,mass,north,telco,large,2026-09-18T00:00:00
CUST_002232,nm_28921705,ph_2055161261,em_8429542908,young,north,telco,large,2026-07-08T00:00:00
CUST_002233,nm_527074719,ph_9592802199,em_9038650153,new,center,telco,large,2026-11-23T00:00:00
CUST_002234,nm_843334058,ph_9167447607,em_6988174202,new,center,telco,large,2026-07-24T00:00:00
CUST_002235,nm_507121932,ph_4609192435,em_3423304636,mass,center,telco,large,2026-08-08T00:00:00
CUST_002236,nm_113749820,ph_5548716960,em_8219872714,premium,center,telco,large,2026-01-06T00:00:00
CUST_002237,nm_431975034,ph_9134961174,em_2886945186,business,south,telco,large,2026-12-06T00:00:00
CUST_002238,nm_382009048,ph_9856319335,em_7405256133,premium,north,telco,large,2026-01-11T00:00:00
CUST_002239,nm_201549491,ph_2422038363,em_5287498893,business,north,telco,large,2026-03-21T00:00:00
CUST_002240,nm_726222587,ph_9937020650,em_4914040706,business,center,telco,large,2026-05-05T00:00:00
CUST_002241,nm_795030688,ph_9872778585,em_6573482538,young,center,telco,large,2026-08-19T00:00:00
CUST_002242,nm_628024929,ph_5281096206,em_8136862289,new,north,telco,large,2026-10-24T00:00:00
CUST_002243,nm_330784465,ph_7091934366,em_4195537552,young,south,telco,large,2026-03-13T00:00:00
CUST_002244,nm_863812924,ph_4105445608,em_9506873155,business,south,telco,large,2026-09-07T00:00:00
CUST_002245,nm_367038137,ph_6726730545,em_2624588259,new,south,telco,large,2026-03-07T00:00:00
CUST_002246,nm_49830271,ph_6924030740,em_1325641123,premium,north,telco,large,2026-11-18T00:00:00
CUST_002247,nm_137474414,ph_9760941514,em_1200549007,new,south,telco,large,2026-08-14T00:00:00
CUST_002248,nm_55710592,ph_3939209250,em_1360617357,mass,center,telco,large,2026-01-20T00:00:00
CUST_002249,nm_62290390,ph_8204164051,em_9979063804,business,north,telco,large,2026-09-15T00:00:00
CUST_002250,nm_639484361,ph_274977252,em_4332948769,mass,south,telco,large,2026-09-12T00:00:00
CUST_002251,nm_281416367,ph_1669964396,em_7603352110,mass,south,telco,large,2026-05-25T00:00:00
CUST_002252,nm_581787157,ph_1552578575,em_6614748856,mass,north,telco,large,2026-08-05T00:00:00
CUST_002253,nm_278532905,ph_7693205577,em_703709435,young,center,telco,large,2026-05-09T00:00:00
CUST_002254,nm_44823449,ph_963379049,em_4925864086,new,center,telco,large,2026-10-29T00:00:00
CUST_002255,nm_599166998,ph_5843778731,em_1465628018,mass,center,telco,large,2026-03-22T00:00:00
CUST_002256,nm_485383433,ph_7802538490,em_5797752284,premium,center,telco,large,2026-10-22T00:00:00
CUST_002257,nm_618036238,ph_9387481185,em_1518443208,young,north,telco,large,2026-07-26T00:00:00
CUST_002258,nm_620575113,ph_6508211288,em_6988778411,business,south,telco,large,2026-05-30T00:00:00
CUST_002259,nm_744796385,ph_9956406087,em_5671808559,business,south,telco,large,2026-10-22T00:00:00
CUST_002260,nm_161248318,ph_7141860841,em_8740941012,premium,north,telco,large,2026-06-28T00:00:00
CUST_002261,nm_850425506,ph_1180624222,em_4939504547,new,south,telco,large,2026-03-04T00:00:00
CUST_002262,nm_172493853,ph_945963139,em_4496965715,new,south,telco,large,2026-12-22T00:00:00
CUST_002263,nm_110184966,ph_4197135050,em_2112390594,new,south,telco,large,2026-04-15T00:00:00
CUST_002264,nm_66455798,ph_7166264657,em_8112132958,mass,north,telco,large,2026-05-10T00:00:00
CUST_002265,nm_231858978,ph_5613681919,em_1414504088,premium,north,telco,large,2026-12-06T00:00:00
CUST_002266,nm_870338336,ph_7132911753,em_8392133884,premium,center,telco,large,2026-12-09T00:00:00
CUST_002267,nm_176027651,ph_9298118110,em_5757503711,business,south,telco,large,2026-03-30T00:00:00
CUST_002268,nm_843090496,ph_4478205499,em_5067670333,premium,south,telco,large,2026-05-07T00:00:00
CUST_002269,nm_892849591,ph_2303217815,em_5663229874,young,center,telco,large,2026-06-12T00:00:00
CUST_002270,nm_564288371,ph_5046346582,em_9870400891,mass,center,telco,large,2026-06-16T00:00:00
CUST_002271,nm_600869156,ph_8239969851,em_9732251066,young,south,telco,large,2026-02-16T00:00:00
CUST_002272,nm_936717341,ph_6636234895,em_5291314693,business,south,telco,large,2026-05-16T00:00:00
CUST_002273,nm_718136138,ph_8912935731,em_5908696491,young,south,telco,large,2026-11-16T00:00:00
CUST_002274,nm_289417906,ph_3297942871,em_5714887932,young,north,telco,large,2026-06-13T00:00:00
CUST_002275,nm_325292840,ph_536727048,em_8495936545,new,center,telco,large,2026-07-18T00:00:00
CUST_002276,nm_134930574,ph_1221943571,em_4296590522,new,center,telco,large,2026-04-22T00:00:00
CUST_002277,nm_93911513,ph_3069808735,em_852043621,business,north,telco,large,2026-12-11T00:00:00
CUST_002278,nm_484906017,ph_53828710,em_5731274119,mass,center,telco,large,2026-11-11T00:00:00
CUST_002279,nm_596948546,ph_5984826279,em_4361929736,mass,south,telco,large,2026-02-17T00:00:00
CUST_002280,nm_822960313,ph_8286564456,em_2261263605,business,south,telco,large,2026-12-30T00:00:00
CUST_002281,nm_656857223,ph_1679498063,em_3882007993,business,south,telco,large,2026-09-28T00:00:00
CUST_002282,nm_979227,ph_7620681568,em_439590175,new,north,telco,large,2026-12-27T00:00:00
CUST_002283,nm_951740068,ph_6674947790,em_2678680234,mass,north,telco,large,2026-06-17T00:00:00
CUST_002284,nm_656984601,ph_3978331503,em_7798941077,new,south,telco,large,2026-08-26T00:00:00
CUST_002285,nm_112524743,ph_6086185813,em_4958460342,mass,center,telco,large,2026-10-04T00:00:00
CUST_002286,nm_214352445,ph_7509808221,em_8637172488,young,center,telco,large,2026-05-30T00:00:00
CUST_002287,nm_876599723,ph_6254608204,em_8781172521,new,south,telco,large,2026-03-30T00:00:00
CUST_002288,nm_735464128,ph_3323858715,em_6747906493,premium,north,telco,large,2026-07-01T00:00:00
CUST_002289,nm_767605677,ph_9854776202,em_8739208173,new,south,telco,large,2026-11-15T00:00:00
CUST_002290,nm_547534119,ph_9884843479,em_9457527653,mass,center,telco,large,2026-07-08T00:00:00
CUST_002291,nm_579553524,ph_8833248009,em_4597660716,mass,center,telco,large,2026-08-11T00:00:00
CUST_002292,nm_594629567,ph_4521811164,em_4838408621,young,south,telco,large,2026-04-20T00:00:00
CUST_002293,nm_202578320,ph_4691438446,em_5423106790,premium,south,telco,large,2026-10-10T00:00:00
CUST_002294,nm_558268928,ph_7401193742,em_9168435439,young,south,telco,large,2026-07-21T00:00:00
CUST_002295,nm_463204001,ph_9998148769,em_7250346696,young,center,telco,large,2026-08-24T00:00:00
CUST_002296,nm_481324566,ph_1531782625,em_5063371600,premium,south,telco,large,2026-01-16T00:00:00
CUST_002297,nm_9242339,ph_7415687919,em_4772462427,mass,south,telco,large,2026-09-05T00:00:00
CUST_002298,nm_561475417,ph_6179260519,em_7657915021,mass,north,telco,large,2026-12-20T00:00:00
CUST_002299,nm_589693902,ph_9901784025,em_2954113700,business,north,telco,large,2026-08-07T00:00:00
CUST_002300,nm_410644422,ph_3236630921,em_5708258880,premium,north,telco,large,2026-12-28T00:00:00
CUST_002301,nm_229344188,ph_8006719483,em_1055648558,mass,center,telco,large,2026-04-23T00:00:00
CUST_002302,nm_946731899,ph_6225867020,em_2378870190,mass,center,telco,large,2026-02-08T00:00:00
CUST_002303,nm_62313539,ph_4751968670,em_426619444,new,south,telco,large,2026-01-18T00:00:00
CUST_002304,nm_711812137,ph_4727851679,em_9883457992,young,south,telco,large,2026-01-03T00:00:00
CUST_002305,nm_962012047,ph_2582553570,em_4268804848,business,center,telco,large,2026-11-28T00:00:00
CUST_002306,nm_177385308,ph_4654156769,em_4998556870,new,south,telco,large,2026-07-24T00:00:00
CUST_002307,nm_614499310,ph_7212253820,em_4081916903,premium,south,telco,large,2026-05-03T00:00:00
CUST_002308,nm_528511860,ph_8977168153,em_5313817134,business,north,telco,large,2026-10-11T00:00:00
CUST_002309,nm_618454505,ph_5631641307,em_1205667899,business,south,telco,large,2026-03-06T00:00:00
CUST_002310,nm_559587354,ph_5943794389,em_7414745977,mass,north,telco,large,2026-04-14T00:00:00
CUST_002311,nm_629053324,ph_4651377545,em_8453618032,business,center,telco,large,2026-08-23T00:00:00
CUST_002312,nm_748348525,ph_7565363879,em_3285586895,young,center,telco,large,2026-07-16T00:00:00
CUST_002313,nm_762033827,ph_334038557,em_7940594133,business,north,telco,large,2026-09-11T00:00:00
CUST_002314,nm_844598951,ph_3336677016,em_3080670860,young,north,telco,large,2026-11-12T00:00:00
CUST_002315,nm_571545539,ph_3715045598,em_7793154838,premium,north,telco,large,2026-01-13T00:00:00
CUST_002316,nm_851483502,ph_4758451513,em_1465633187,premium,south,telco,large,2026-08-16T00:00:00
CUST_002317,nm_794194142,ph_6974188867,em_9483252805,mass,center,telco,large,2026-03-13T00:00:00
CUST_002318,nm_988373718,ph_2510433483,em_7495792023,mass,north,telco,large,2026-03-07T00:00:00
CUST_002319,nm_943496912,ph_2739252303,em_6505909372,mass,center,telco,large,2026-12-08T00:00:00
CUST_002320,nm_791889921,ph_1906540592,em_6713439672,business,north,telco,large,2026-04-18T00:00:00
CUST_002321,nm_158481684,ph_4891857360,em_9554037517,young,north,telco,large,2026-05-03T00:00:00
CUST_002322,nm_831754084,ph_1904436452,em_3321455377,young,north,telco,large,2026-02-08T00:00:00
CUST_002323,nm_272497206,ph_5387718680,em_8968633734,premium,south,telco,large,2026-02-03T00:00:00
CUST_002324,nm_377548370,ph_8108424101,em_921572423,young,north,telco,large,2026-04-02T00:00:00
CUST_002325,nm_174718080,ph_5680408499,em_2781805557,young,south,telco,large,2026-06-16T00:00:00
CUST_002326,nm_543190122,ph_8313614376,em_8470975185,business,center,telco,large,2026-12-21T00:00:00
CUST_002327,nm_343692377,ph_6762390503,em_7567403620,new,south,telco,large,2026-10-30T00:00:00
CUST_002328,nm_349092636,ph_1024308575,em_5822332789,premium,center,telco,large,2026-03-10T00:00:00
CUST_002329,nm_769127454,ph_2805707736,em_3851191819,new,north,telco,large,2026-07-30T00:00:00
CUST_002330,nm_698362002,ph_3497521357,em_258095672,premium,north,telco,large,2026-01-25T00:00:00
CUST_002331,nm_910023694,ph_5546734031,em_5974877199,new,south,telco,large,2026-11-05T00:00:00
CUST_002332,nm_788422425,ph_7263960285,em_7957296540,young,south,telco,large,2026-11-13T00:00:00
CUST_002333,nm_822329408,ph_6199568836,em_3766723903,business,south,telco,large,2026-04-19T00:00:00
CUST_002334,nm_63661475,ph_2952638824,em_1474551728,mass,north,telco,large,2026-09-30T00:00:00
CUST_002335,nm_671109701,ph_5548006239,em_5064136553,business,center,telco,large,2026-09-20T00:00:00
CUST_002336,nm_335430061,ph_8454418895,em_2675961932,premium,south,telco,large,2026-01-20T00:00:00
CUST_002337,nm_392906821,ph_8027844637,em_1469516739,premium,south,telco,large,2026-06-22T00:00:00
CUST_002338,nm_179265859,ph_3207301292,em_6987340139,premium,south,telco,large,2026-09-24T00:00:00
CUST_002339,nm_698778613,ph_489379914,em_6494152485,young,north,telco,large,2026-12-08T00:00:00
CUST_002340,nm_961025011,ph_3047307595,em_8257664655,new,center,telco,large,2026-01-11T00:00:00
CUST_002341,nm_672626186,ph_7673800746,em_4122535429,business,center,telco,large,2026-05-09T00:00:00
CUST_002342,nm_104073663,ph_5194139897,em_6292749997,mass,north,telco,large,2026-06-12T00:00:00
CUST_002343,nm_951867203,ph_7828321447,em_1068830044,mass,south,telco,large,2026-01-07T00:00:00
CUST_002344,nm_130527578,ph_9752741016,em_3158998035,new,south,telco,large,2026-09-25T00:00:00
CUST_002345,nm_778401480,ph_9027623150,em_7489815767,young,south,telco,large,2026-09-08T00:00:00
CUST_002346,nm_253735545,ph_2711072282,em_6341444246,premium,center,telco,large,2026-06-09T00:00:00
CUST_002347,nm_743814843,ph_8162761449,em_6157925645,new,south,telco,large,2026-08-21T00:00:00
CUST_002348,nm_771150519,ph_699456735,em_9974651672,new,north,telco,large,2026-09-24T00:00:00
CUST_002349,nm_974510582,ph_7584427927,em_2481483367,mass,south,telco,large,2026-02-11T00:00:00
CUST_002350,nm_818171364,ph_5616035482,em_6981045231,business,north,telco,large,2026-05-19T00:00:00
CUST_002351,nm_97490112,ph_9757360903,em_5904132131,business,center,telco,large,2026-01-03T00:00:00
CUST_002352,nm_461964642,ph_4334337132,em_5443570828,business,north,telco,large,2026-11-29T00:00:00
CUST_002353,nm_939977965,ph_5002159462,em_2957757151,new,south,telco,large,2026-06-11T00:00:00
CUST_002354,nm_422849534,ph_7301307857,em_5343839847,new,north,telco,large,2026-11-13T00:00:00
CUST_002355,nm_321519908,ph_523306278,em_7931787401,mass,south,telco,large,2026-10-22T00:00:00
CUST_002356,nm_936405595,ph_1224180100,em_3240974677,premium,center,telco,large,2026-12-07T00:00:00
CUST_002357,nm_848962607,ph_816397239,em_8972689218,mass,south,telco,large,2026-06-14T00:00:00
CUST_002358,nm_598667878,ph_3346362347,em_4369148536,premium,south,telco,large,2026-07-13T00:00:00
CUST_002359,nm_502119200,ph_1158298670,em_1071767852,premium,center,telco,large,2026-03-31T00:00:00
CUST_002360,nm_972545550,ph_6528346725,em_1125563590,mass,north,telco,large,2026-06-13T00:00:00
CUST_002361,nm_143378348,ph_3166374227,em_8001399583,new,south,telco,large,2026-06-05T00:00:00
CUST_002362,nm_938145827,ph_1979120128,em_4729390990,mass,south,telco,large,2026-07-05T00:00:00
CUST_002363,nm_533240101,ph_6705570642,em_5960065585,mass,south,telco,large,2026-09-19T00:00:00
CUST_002364,nm_313422263,ph_7293113535,em_4838379506,premium,south,telco,large,2026-09-27T00:00:00
CUST_002365,nm_868767679,ph_1215219666,em_4100297161,young,south,telco,large,2026-11-01T00:00:00
CUST_002366,nm_45340049,ph_7797179525,em_7656801966,business,north,telco,large,2026-01-30T00:00:00
CUST_002367,nm_651558132,ph_7805575715,em_8352767489,business,center,telco,large,2026-03-10T00:00:00
CUST_002368,nm_427304644,ph_7616590459,em_7881501854,new,center,telco,large,2026-04-26T00:00:00
CUST_002369,nm_86516155,ph_2324200944,em_4898804943,young,center,telco,large,2026-07-14T00:00:00
CUST_002370,nm_614097714,ph_5717948207,em_5682047239,mass,south,telco,large,2026-01-05T00:00:00
CUST_002371,nm_181053719,ph_1030877951,em_3424911521,young,south,telco,large,2026-02-28T00:00:00
CUST_002372,nm_249399443,ph_8541050420,em_2737769960,premium,south,telco,large,2026-11-18T00:00:00
CUST_002373,nm_952001242,ph_8533473111,em_3852492070,premium,north,telco,large,2026-03-22T00:00:00
CUST_002374,nm_637757336,ph_9527469783,em_9845371058,business,north,telco,large,2026-02-12T00:00:00
CUST_002375,nm_388812974,ph_7486976890,em_6881660895,young,north,telco,large,2026-09-11T00:00:00
CUST_002376,nm_42536039,ph_4796377815,em_8240080014,new,north,telco,large,2026-06-26T00:00:00
CUST_002377,nm_922572717,ph_189565847,em_6613495743,business,center,telco,large,2026-08-03T00:00:00
CUST_002378,nm_362137083,ph_2075215088,em_5390667822,new,north,telco,large,2026-02-09T00:00:00
CUST_002379,nm_209067212,ph_2958693322,em_5887518103,business,center,telco,large,2026-09-26T00:00:00
CUST_002380,nm_703246080,ph_1301101505,em_8012761321,premium,center,telco,large,2026-11-08T00:00:00
CUST_002381,nm_251200205,ph_7580375210,em_4259854695,young,south,telco,large,2026-03-28T00:00:00
CUST_002382,nm_759467747,ph_6012899378,em_8893844176,new,north,telco,large,2026-03-03T00:00:00
CUST_002383,nm_223328940,ph_3858085419,em_6249742268,young,south,telco,large,2026-09-15T00:00:00
CUST_002384,nm_829987554,ph_7044617077,em_597046416,mass,north,telco,large,2026-10-03T00:00:00
CUST_002385,nm_898153222,ph_3447040756,em_2906744288,business,south,telco,large,2026-04-24T00:00:00
CUST_002386,nm_833992915,ph_3330080710,em_9509590901,new,south,telco,large,2026-06-24T00:00:00
CUST_002387,nm_383518691,ph_2175565623,em_3138038263,premium,north,telco,large,2026-04-05T00:00:00
CUST_002388,nm_934885463,ph_9024477393,em_8247226350,premium,south,telco,large,2026-06-20T00:00:00
CUST_002389,nm_350715943,ph_8062135246,em_8048747994,business,north,telco,large,2026-08-22T00:00:00
CUST_002390,nm_18538395,ph_696270735,em_3304162937,young,center,telco,large,2026-04-25T00:00:00
CUST_002391,nm_67203427,ph_5639345886,em_75516849,new,north,telco,large,2026-04-24T00:00:00
CUST_002392,nm_99493060,ph_4561536227,em_879194000,new,south,telco,large,2026-04-28T00:00:00
CUST_002393,nm_938075788,ph_529008872,em_4037535325,business,south,telco,large,2026-11-30T00:00:00
CUST_002394,nm_516122566,ph_6467440384,em_9104586746,young,center,telco,large,2026-06-26T00:00:00
CUST_002395,nm_280252012,ph_2022823676,em_4885237401,premium,north,telco,large,2026-04-08T00:00:00
CUST_002396,nm_882812031,ph_1973408909,em_3981258867,premium,center,telco,large,2026-01-29T00:00:00
CUST_002397,nm_563980658,ph_9664449129,em_7747749343,mass,center,telco,large,2026-11-22T00:00:00
CUST_002398,nm_551613083,ph_27706378,em_8854353434,new,center,telco,large,2026-08-15T00:00:00
CUST_002399,nm_857912567,ph_3704436512,em_1371688023,mass,south,telco,large,2026-07-09T00:00:00
CUST_002400,nm_437800103,ph_8088204509,em_1595789449,new,south,telco,large,2026-05-27T00:00:00
CUST_002401,nm_234562939,ph_6752229761,em_5646754286,business,south,telco,large,2026-11-01T00:00:00
CUST_002402,nm_146489183,ph_6696575961,em_2412883884,business,south,telco,large,2026-07-27T00:00:00
CUST_002403,nm_998459124,ph_4160391423,em_3210660380,young,center,telco,large,2026-09-03T00:00:00
CUST_002404,nm_677552147,ph_6736056385,em_823144039,mass,center,telco,large,2026-09-18T00:00:00
CUST_002405,nm_625396781,ph_7782619974,em_3690474156,new,center,telco,large,2026-07-18T00:00:00
CUST_002406,nm_937918930,ph_6907618668,em_1397482504,business,south,telco,large,2026-05-08T00:00:00
CUST_002407,nm_58851415,ph_9577839297,em_3464309568,new,center,telco,large,2026-12-20T00:00:00
CUST_002408,nm_447774047,ph_9806467999,em_2877448271,young,center,telco,large,2026-05-20T00:00:00
CUST_002409,nm_627244319,ph_745139785,em_9460606609,premium,south,telco,large,2026-11-04T00:00:00
